scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
unspecified,ssh,command_loop,3,90,1,ls,50.412010,100.00,ok,0,,
unspecified,ssh,command_loop,3,91,1,ls,369.701478,100.00,ok,0,,
unspecified,ssh,command_loop,3,92,1,ls,50.427584,100.00,ok,0,,
unspecified,ssh,command_loop,3,93,1,ls,416.311143,100.00,ok,0,,
unspecified,ssh,command_loop,3,94,1,ls,50.311383,100.00,ok,0,,
unspecified,ssh,command_loop,3,95,1,ls,256.976644,100.00,ok,0,,
unspecified,ssh,command_loop,3,96,1,ls,130.181564,100.00,ok,0,,
unspecified,ssh,command_loop,3,97,1,ls,112.588727,100.00,ok,0,,
unspecified,ssh,command_loop,3,98,1,ls,159.417999,100.00,ok,0,,
unspecified,ssh,command_loop,3,99,1,ls,173.177747,100.00,ok,0,,
unspecified,ssh,command_loop,3,100,1,ls,69.138720,100.00,ok,0,,
unspecified,ssh,command_loop,1,1,2,df -h,490.636449,5.05,ok,0,,
unspecified,ssh,command_loop,1,2,2,df -h,50.460827,100.00,ok,0,,
unspecified,ssh,command_loop,1,3,2,df -h,428.373752,100.00,ok,0,,
unspecified,ssh,command_loop,1,4,2,df -h,50.206683,100.00,ok,0,,
unspecified,ssh,command_loop,1,5,2,df -h,392.483476,100.00,ok,0,,
unspecified,ssh,command_loop,1,6,2,df -h,93.968910,100.00,ok,0,,
unspecified,ssh,command_loop,1,7,2,df -h,458.852059,100.00,ok,0,,
unspecified,ssh,command_loop,1,8,2,df -h,50.420291,100.00,ok,0,,
unspecified,ssh,command_loop,1,9,2,df -h,386.064819,100.00,ok,0,,
unspecified,ssh,command_loop,1,10,2,df -h,50.410902,100.00,ok,0,,
unspecified,ssh,command_loop,1,11,2,df -h,222.557322,100.00,ok,0,,
unspecified,ssh,command_loop,1,12,2,df -h,122.742039,100.00,ok,0,,
unspecified,ssh,command_loop,1,13,2,df -h,141.434286,100.00,ok,0,,
unspecified,ssh,command_loop,1,14,2,df -h,372.404812,100.00,ok,0,,
unspecified,ssh,command_loop,1,15,2,df -h,256.507667,100.00,ok,0,,
unspecified,ssh,command_loop,1,16,2,df -h,133.978884,100.00,ok,0,,
unspecified,ssh,command_loop,1,17,2,df -h,234.413770,100.00,ok,0,,
unspecified,ssh,command_loop,1,18,2,df -h,50.746417,100.00,ok,0,,
unspecified,ssh,command_loop,1,19,2,df -h,328.881100,100.00,ok,0,,
unspecified,ssh,command_loop,1,20,2,df -h,50.410218,100.00,ok,0,,
unspecified,ssh,command_loop,1,21,2,df -h,498.369861,100.00,ok,0,,
unspecified,ssh,command_loop,1,22,2,df -h,50.408644,100.00,ok,0,,
unspecified,ssh,command_loop,1,23,2,df -h,415.657183,100.00,ok,0,,
unspecified,ssh,command_loop,1,24,2,df -h,50.423940,100.00,ok,0,,
unspecified,ssh,command_loop,1,25,2,df -h,471.392375,100.00,ok,0,,
unspecified,ssh,command_loop,1,26,2,df -h,50.392274,100.00,ok,0,,
unspecified,ssh,command_loop,1,27,2,df -h,381.543455,100.00,ok,0,,
unspecified,ssh,command_loop,1,28,2,df -h,50.399997,100.00,ok,0,,
unspecified,ssh,command_loop,1,29,2,df -h,392.708819,100.00,ok,0,,
unspecified,ssh,command_loop,1,30,2,df -h,50.359090,100.00,ok,0,,
unspecified,ssh,command_loop,1,31,2,df -h,372.531504,100.00,ok,0,,
unspecified,ssh,command_loop,1,32,2,df -h,50.447644,100.00,ok,0,,
