scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,56,1,find /etc /var/log -type f 2>/dev/null,47.733437,28772,588.636772,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,57,1,find /etc /var/log -type f 2>/dev/null,43.831438,28772,641.038887,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,58,1,find /etc /var/log -type f 2>/dev/null,41.449731,28772,677.873066,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,59,1,find /etc /var/log -type f 2>/dev/null,42.680806,28772,658.320657,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,60,1,find /etc /var/log -type f 2>/dev/null,42.053593,28772,668.139254,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,61,1,find /etc /var/log -type f 2>/dev/null,40.757890,28787,689.738961,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,62,1,find /etc /var/log -type f 2>/dev/null,45.292102,28772,620.365472,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,63,1,find /etc /var/log -type f 2>/dev/null,41.246808,28772,681.208016,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,64,1,find /etc /var/log -type f 2>/dev/null,41.197049,28772,682.030799,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,65,1,find /etc /var/log -type f 2>/dev/null,40.838851,28772,688.012899,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,66,1,find /etc /var/log -type f 2>/dev/null,46.269273,28772,607.263837,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,67,1,find /etc /var/log -type f 2>/dev/null,50.096254,28772,560.873399,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,68,1,find /etc /var/log -type f 2>/dev/null,41.373991,28772,679.113993,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,69,1,find /etc /var/log -type f 2>/dev/null,41.502212,28772,677.015872,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,70,1,find /etc /var/log -type f 2>/dev/null,41.143032,28772,682.926243,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,71,1,find /etc /var/log -type f 2>/dev/null,41.940224,28772,669.945307,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,72,1,find /etc /var/log -type f 2>/dev/null,41.067922,28787,684.531949,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,73,1,find /etc /var/log -type f 2>/dev/null,42.384311,28772,662.925870,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,74,1,find /etc /var/log -type f 2>/dev/null,42.937747,28772,654.381243,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,75,1,find /etc /var/log -type f 2>/dev/null,42.398847,28772,662.698593,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,76,1,find /etc /var/log -type f 2>/dev/null,42.679528,28772,658.340370,100.00,ok,,
