scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh,command_loop,5,9,3,ps aux,77.111076,95.57,0,ok,0,,
default,ssh,command_loop,5,10,3,ps aux,83.685580,95.49,0,ok,0,,
default,ssh,command_loop,5,11,3,ps aux,72.893404,95.49,0,ok,0,,
default,ssh,command_loop,5,12,3,ps aux,72.101763,95.49,0,ok,0,,
default,ssh,command_loop,5,13,3,ps aux,72.592520,95.49,0,ok,0,,
default,ssh,command_loop,5,14,3,ps aux,73.618978,95.51,0,ok,0,,
default,ssh,command_loop,5,15,3,ps aux,70.061062,95.53,0,ok,0,,
default,ssh,command_loop,5,16,3,ps aux,72.614790,95.53,0,ok,0,,
default,ssh,command_loop,5,17,3,ps aux,74.218523,95.53,0,ok,0,,
default,ssh,command_loop,5,18,3,ps aux,72.514172,98.20,0,ok,0,,
default,ssh,command_loop,5,19,3,ps aux,68.738410,95.47,0,ok,0,,
default,ssh,command_loop,5,20,3,ps aux,72.157210,95.55,0,ok,0,,
default,mosh,command_loop,1,1,1,ls,50.336022,8.52,0,ok,1,,
default,mosh,command_loop,1,2,1,ls,50.300256,100.00,0,ok,1,,
default,mosh,command_loop,1,3,1,ls,50.343090,100.00,0,ok,1,,
default,mosh,command_loop,1,4,1,ls,50.304369,100.00,0,ok,0,,
default,mosh,command_loop,1,5,1,ls,50.296269,100.00,0,ok,0,,
default,mosh,command_loop,1,6,1,ls,50.296190,100.00,0,ok,0,,
default,mosh,command_loop,1,7,1,ls,50.296344,100.00,0,ok,0,,
default,mosh,command_loop,1,8,1,ls,50.300223,100.00,0,ok,0,,
default,mosh,command_loop,1,9,1,ls,50.348461,100.00,0,ok,0,,
default,mosh,command_loop,1,10,1,ls,50.369185,100.00,0,ok,0,,
default,mosh,command_loop,1,11,1,ls,50.296277,100.00,0,ok,0,,
default,mosh,command_loop,1,12,1,ls,50.325181,100.00,0,ok,0,,
default,mosh,command_loop,1,13,1,ls,50.388536,100.00,0,ok,0,,
default,mosh,command_loop,1,14,1,ls,50.321643,0.45,0,ok,0,,
default,mosh,command_loop,1,15,1,ls,50.216292,100.00,497,ok,0,,
default,mosh,command_loop,1,16,1,ls,50.289983,1.35,0,ok,0,,
default,mosh,command_loop,1,17,1,ls,50.379893,100.00,0,ok,0,,
default,mosh,command_loop,1,18,1,ls,50.333120,100.00,0,ok,0,,
default,mosh,command_loop,1,19,1,ls,50.322805,8.52,0,ok,0,,
default,mosh,command_loop,1,20,1,ls,50.308082,100.00,0,ok,0,,
default,mosh,command_loop,2,1,1,ls,50.368849,8.52,0,ok,1,,
