protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,3,88,1,find /,273.842610,32610,116.291994,ok,,
ssh,find /,3,89,1,find /,190.029055,32625,167.660422,ok,,
ssh,find /,3,90,1,find /,180.618620,32610,176.314619,ok,,
ssh,find /,3,91,1,find /,319.075121,32610,99.806287,ok,,
ssh,find /,3,92,1,find /,298.142199,32625,106.862939,ok,,
ssh,find /,3,93,1,find /,267.872716,32610,118.883713,ok,,
ssh,find /,3,94,1,find /,237.698298,32625,134.036936,ok,,
ssh,find /,3,95,1,find /,186.328351,32625,170.990359,ok,,
ssh,find /,3,96,1,find /,291.470441,32625,109.309031,ok,,
ssh,find /,3,97,1,find /,180.163267,32610,176.760245,ok,,
ssh,find /,3,98,1,find /,168.974216,32625,188.551557,ok,,
ssh,find /,3,99,1,find /,385.859186,32625,82.569893,ok,,
ssh,find /,3,100,1,find /,242.559602,32625,131.350609,ok,,
ssh,docker logs,1,1,3,docker logs $(docker ps -q | head -n 1),967.355508,131,0.132247,ok,,
ssh,docker logs,1,2,3,docker logs $(docker ps -q | head -n 1),908.506774,146,0.156937,ok,,
ssh,docker logs,1,3,3,docker logs $(docker ps -q | head -n 1),876.791193,146,0.162614,ok,,
ssh,docker logs,1,4,3,docker logs $(docker ps -q | head -n 1),844.651174,131,0.151459,ok,,
ssh,docker logs,1,5,3,docker logs $(docker ps -q | head -n 1),822.951064,146,0.173252,ok,,
ssh,docker logs,1,6,3,docker logs $(docker ps -q | head -n 1),807.384423,146,0.176593,ok,,
ssh,docker logs,1,7,3,docker logs $(docker ps -q | head -n 1),775.022553,131,0.165066,ok,,
ssh,docker logs,1,8,3,docker logs $(docker ps -q | head -n 1),843.462049,146,0.169039,ok,,
ssh,docker logs,1,9,3,docker logs $(docker ps -q | head -n 1),836.778993,146,0.170389,ok,,
ssh,docker logs,1,10,3,docker logs $(docker ps -q | head -n 1),1040.703621,146,0.137002,ok,,
ssh,docker logs,1,11,3,docker logs $(docker ps -q | head -n 1),843.432966,131,0.151677,ok,,
ssh,docker logs,1,12,3,docker logs $(docker ps -q | head -n 1),818.593908,131,0.156280,ok,,
ssh,docker logs,1,13,3,docker logs $(docker ps -q | head -n 1),703.455439,146,0.202683,ok,,
ssh,docker logs,1,14,3,docker logs $(docker ps -q | head -n 1),1003.013601,146,0.142150,ok,,
ssh,docker logs,1,15,3,docker logs $(docker ps -q | head -n 1),813.475928,131,0.157263,ok,,
ssh,docker logs,1,16,3,docker logs $(docker ps -q | head -n 1),951.846404,146,0.149791,ok,,
ssh,docker logs,1,17,3,docker logs $(docker ps -q | head -n 1),827.132057,146,0.172376,ok,,
ssh,docker logs,1,18,3,docker logs $(docker ps -q | head -n 1),907.474567,146,0.157115,ok,,
ssh,docker logs,1,19,3,docker logs $(docker ps -q | head -n 1),1121.591409,146,0.127121,ok,,
ssh,docker logs,1,20,3,docker logs $(docker ps -q | head -n 1),773.374743,131,0.165417,ok,,
ssh,docker logs,1,21,3,docker logs $(docker ps -q | head -n 1),754.573021,146,0.188952,ok,,
ssh,docker logs,1,22,3,docker logs $(docker ps -q | head -n 1),745.697649,131,0.171557,ok,,
ssh,docker logs,1,23,3,docker logs $(docker ps -q | head -n 1),1188.739788,146,0.119941,ok,,
ssh,docker logs,1,24,3,docker logs $(docker ps -q | head -n 1),729.049997,146,0.195567,ok,,
ssh,docker logs,1,25,3,docker logs $(docker ps -q | head -n 1),1025.141241,131,0.124792,ok,,
ssh,docker logs,1,26,3,docker logs $(docker ps -q | head -n 1),814.019229,131,0.157158,ok,,
ssh,docker logs,1,27,3,docker logs $(docker ps -q | head -n 1),670.263176,131,0.190865,ok,,
ssh,docker logs,1,28,3,docker logs $(docker ps -q | head -n 1),861.567208,131,0.148485,ok,,
ssh,docker logs,1,29,3,docker logs $(docker ps -q | head -n 1),955.201103,131,0.133930,ok,,
ssh,docker logs,1,30,3,docker logs $(docker ps -q | head -n 1),942.322247,146,0.151305,ok,,
ssh,docker logs,1,31,3,docker logs $(docker ps -q | head -n 1),818.192581,146,0.174260,ok,,
ssh,docker logs,1,32,3,docker logs $(docker ps -q | head -n 1),765.316836,146,0.186299,ok,,
ssh,docker logs,1,33,3,docker logs $(docker ps -q | head -n 1),879.511443,146,0.162111,ok,,
ssh,docker logs,1,34,3,docker logs $(docker ps -q | head -n 1),924.221576,131,0.138419,ok,,
ssh,docker logs,1,35,3,docker logs $(docker ps -q | head -n 1),804.061149,146,0.177322,ok,,
ssh,docker logs,1,36,3,docker logs $(docker ps -q | head -n 1),836.924759,131,0.152857,ok,,
ssh,docker logs,1,37,3,docker logs $(docker ps -q | head -n 1),879.828980,146,0.162052,ok,,
ssh,docker logs,1,38,3,docker logs $(docker ps -q | head -n 1),811.522621,146,0.175692,ok,,
ssh,docker logs,1,39,3,docker logs $(docker ps -q | head -n 1),855.462213,131,0.149545,ok,,
ssh,docker logs,1,40,3,docker logs $(docker ps -q | head -n 1),1008.083695,131,0.126904,ok,,
ssh,docker logs,1,41,3,docker logs $(docker ps -q | head -n 1),786.203622,146,0.181350,ok,,
ssh,docker logs,1,42,3,docker logs $(docker ps -q | head -n 1),799.065253,146,0.178431,ok,,
ssh,docker logs,1,43,3,docker logs $(docker ps -q | head -n 1),899.096470,131,0.142287,ok,,
ssh,docker logs,1,44,3,docker logs $(docker ps -q | head -n 1),858.008059,146,0.166173,ok,,
ssh,docker logs,1,45,3,docker logs $(docker ps -q | head -n 1),699.883797,131,0.182787,ok,,
ssh,docker logs,1,46,3,docker logs $(docker ps -q | head -n 1),989.925095,146,0.144029,ok,,
ssh,docker logs,1,47,3,docker logs $(docker ps -q | head -n 1),686.336339,131,0.186395,ok,,
ssh,docker logs,1,48,3,docker logs $(docker ps -q | head -n 1),974.024187,146,0.146380,ok,,
ssh,docker logs,1,49,3,docker logs $(docker ps -q | head -n 1),924.732689,131,0.138342,ok,,
ssh,docker logs,1,50,3,docker logs $(docker ps -q | head -n 1),759.490849,131,0.168441,ok,,
ssh,docker logs,1,51,3,docker logs $(docker ps -q | head -n 1),911.872193,131,0.140293,ok,,
ssh,docker logs,1,52,3,docker logs $(docker ps -q | head -n 1),837.488548,131,0.152754,ok,,
ssh,docker logs,1,53,3,docker logs $(docker ps -q | head -n 1),806.343594,131,0.158654,ok,,
ssh,docker logs,1,54,3,docker logs $(docker ps -q | head -n 1),1039.814812,131,0.123031,ok,,
ssh,docker logs,1,55,3,docker logs $(docker ps -q | head -n 1),1106.099427,131,0.115658,ok,,
ssh,docker logs,1,56,3,docker logs $(docker ps -q | head -n 1),1013.595952,146,0.140666,ok,,
ssh,docker logs,1,57,3,docker logs $(docker ps -q | head -n 1),956.152212,131,0.133796,ok,,
ssh,docker logs,1,58,3,docker logs $(docker ps -q | head -n 1),1014.768473,146,0.140503,ok,,
ssh,docker logs,1,59,3,docker logs $(docker ps -q | head -n 1),888.345044,131,0.144009,ok,,
ssh,docker logs,1,60,3,docker logs $(docker ps -q | head -n 1),995.451842,146,0.143230,ok,,
ssh,docker logs,1,61,3,docker logs $(docker ps -q | head -n 1),834.363902,146,0.170882,ok,,
ssh,docker logs,1,62,3,docker logs $(docker ps -q | head -n 1),995.850722,146,0.143172,ok,,
ssh,docker logs,1,63,3,docker logs $(docker ps -q | head -n 1),841.107062,146,0.169512,ok,,
ssh,docker logs,1,64,3,docker logs $(docker ps -q | head -n 1),862.785741,146,0.165253,ok,,
ssh,docker logs,1,65,3,docker logs $(docker ps -q | head -n 1),788.257046,146,0.180878,ok,,
ssh,docker logs,1,66,3,docker logs $(docker ps -q | head -n 1),827.467362,131,0.154604,ok,,
ssh,docker logs,1,67,3,docker logs $(docker ps -q | head -n 1),812.373639,131,0.157476,ok,,
ssh,docker logs,1,68,3,docker logs $(docker ps -q | head -n 1),1015.352946,146,0.140422,ok,,
ssh,docker logs,1,69,3,docker logs $(docker ps -q | head -n 1),946.278549,146,0.150672,ok,,
