protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,1,66,24.616821,ok,,
ssh,vim,1,67,27.487452,ok,,
ssh,vim,1,68,25.195540,ok,,
ssh,vim,1,69,22.422760,ok,,
ssh,vim,1,70,24.066713,ok,,
ssh,vim,1,71,23.579345,ok,,
ssh,vim,1,72,26.369718,ok,,
ssh,vim,1,73,22.472518,ok,,
ssh,vim,1,74,27.026529,ok,,
ssh,vim,1,75,23.313476,ok,,
ssh,vim,1,76,28.638076,ok,,
ssh,vim,1,77,26.504181,ok,,
ssh,vim,1,78,24.611043,ok,,
ssh,vim,1,79,27.816673,ok,,
ssh,vim,1,80,22.968034,ok,,
ssh,vim,1,81,25.423094,ok,,
ssh,vim,1,82,26.177756,ok,,
ssh,vim,1,83,26.100886,ok,,
ssh,vim,1,84,26.416069,ok,,
ssh,vim,1,85,27.903895,ok,,
ssh,vim,1,86,27.254639,ok,,
ssh,vim,1,87,24.018436,ok,,
ssh,vim,1,88,24.557525,ok,,
ssh,vim,1,89,23.676770,ok,,
ssh,vim,1,90,30.381306,ok,,
ssh,vim,1,91,22.870405,ok,,
ssh,vim,1,92,27.583693,ok,,
ssh,vim,1,93,28.336632,ok,,
ssh,vim,1,94,30.428083,ok,,
ssh,vim,1,95,23.769493,ok,,
ssh,vim,1,96,23.361216,ok,,
ssh,vim,1,97,22.988441,ok,,
ssh,vim,1,98,24.359100,ok,,
ssh,vim,1,99,24.702468,ok,,
ssh,vim,1,100,26.314829,ok,,
ssh,vim,2,1,28.071930,ok,,
ssh,vim,2,2,31.079357,ok,,
ssh,vim,2,3,24.085212,ok,,
ssh,vim,2,4,24.797357,ok,,
ssh,vim,2,5,21.690856,ok,,
ssh,vim,2,6,27.627507,ok,,
ssh,vim,2,7,31.636854,ok,,
ssh,vim,2,8,32.086648,ok,,
ssh,vim,2,9,49.286159,ok,,
ssh,vim,2,10,41.349205,ok,,
ssh,vim,2,11,22.504703,ok,,
ssh,vim,2,12,23.853177,ok,,
ssh,vim,2,13,22.862146,ok,,
ssh,vim,2,14,41.206188,ok,,
ssh,vim,2,15,25.180465,ok,,
ssh,vim,2,16,30.582471,ok,,
ssh,vim,2,17,28.190874,ok,,
ssh,vim,2,18,22.693313,ok,,
ssh,vim,2,19,30.426879,ok,,
ssh,vim,2,20,21.918484,ok,,
ssh,vim,2,21,22.443296,ok,,
ssh,vim,2,22,22.694943,ok,,
ssh,vim,2,23,28.758870,ok,,
ssh,vim,2,24,21.591653,ok,,
