scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
default,mosh,command_loop,7,11,2,df -h,50.436457,1.98,ok,0,,
default,mosh,command_loop,7,12,2,df -h,149.492757,2.68,ok,0,,
default,mosh,command_loop,7,13,2,df -h,50.232716,100.00,ok,0,,
default,mosh,command_loop,7,14,2,df -h,491.200177,0.56,ok,0,,
default,mosh,command_loop,7,15,2,df -h,50.342411,100.00,ok,0,,
default,mosh,command_loop,7,16,2,df -h,50.177683,100.00,ok,0,,
default,mosh,command_loop,7,17,2,df -h,50.396360,1.98,ok,0,,
default,mosh,command_loop,7,18,2,df -h,55.500303,2.68,ok,0,,
default,mosh,command_loop,7,19,2,df -h,50.412086,100.00,ok,0,,
default,mosh,command_loop,7,20,2,df -h,53.359063,100.00,ok,0,,
default,mosh,command_loop,7,21,2,df -h,53.404562,0.56,ok,0,,
default,mosh,command_loop,7,22,2,df -h,50.317241,100.00,ok,0,,
default,mosh,command_loop,7,23,2,df -h,50.454464,1.98,ok,0,,
default,mosh,command_loop,7,24,2,df -h,57.713653,2.68,ok,0,,
default,mosh,command_loop,7,25,2,df -h,50.516001,100.00,ok,0,,
default,mosh,command_loop,7,26,2,df -h,50.530442,100.00,ok,0,,
default,mosh,command_loop,7,27,2,df -h,51.279583,0.56,ok,0,,
default,mosh,command_loop,7,28,2,df -h,50.295023,100.00,ok,0,,
default,mosh,command_loop,7,29,2,df -h,50.536208,1.98,ok,0,,
default,mosh,command_loop,7,30,2,df -h,54.486630,2.68,ok,0,,
default,mosh,command_loop,7,31,2,df -h,51.141586,100.00,ok,0,,
default,mosh,command_loop,7,32,2,df -h,52.935399,100.00,ok,0,,
default,mosh,command_loop,7,33,2,df -h,52.162455,0.56,ok,0,,
default,mosh,command_loop,7,34,2,df -h,50.399469,100.00,ok,0,,
default,mosh,command_loop,7,35,2,df -h,50.431818,1.98,ok,0,,
default,mosh,command_loop,7,36,2,df -h,51.247535,2.68,ok,0,,
default,mosh,command_loop,7,37,2,df -h,51.803996,100.00,ok,0,,
default,mosh,command_loop,7,38,2,df -h,81.988381,100.00,ok,0,,
default,mosh,command_loop,7,39,2,df -h,50.532653,0.56,ok,0,,
default,mosh,command_loop,7,40,2,df -h,50.355582,100.00,ok,0,,
default,mosh,command_loop,7,41,2,df -h,50.582074,1.98,ok,0,,
default,mosh,command_loop,7,42,2,df -h,51.214615,2.68,ok,0,,
default,mosh,command_loop,7,43,2,df -h,50.544780,100.00,ok,0,,
default,mosh,command_loop,7,44,2,df -h,52.886111,100.00,ok,0,,
default,mosh,command_loop,7,45,2,df -h,51.034519,0.56,ok,0,,
default,mosh,command_loop,7,46,2,df -h,50.387904,100.00,ok,0,,
default,mosh,command_loop,7,47,2,df -h,50.333258,1.98,ok,0,,
default,mosh,command_loop,7,48,2,df -h,51.991201,2.68,ok,0,,
default,mosh,command_loop,7,49,2,df -h,52.564716,100.00,ok,0,,
default,mosh,command_loop,7,50,2,df -h,52.640995,100.00,ok,0,,
default,mosh,command_loop,8,1,2,df -h,53.200387,2.68,ok,1,,
default,mosh,command_loop,8,2,2,df -h,50.297645,100.00,ok,1,,
default,mosh,command_loop,8,3,2,df -h,52.777604,100.00,ok,1,,
default,mosh,command_loop,8,4,2,df -h,51.804177,0.56,ok,0,,
default,mosh,command_loop,8,5,2,df -h,50.130711,100.00,ok,0,,
default,mosh,command_loop,8,6,2,df -h,54.307535,2.68,ok,0,,
default,mosh,command_loop,8,7,2,df -h,74.973153,100.00,ok,0,,
default,mosh,command_loop,8,8,2,df -h,50.477501,100.00,ok,0,,
default,mosh,command_loop,8,9,2,df -h,57.104892,0.56,ok,0,,
default,mosh,command_loop,8,10,2,df -h,50.241287,100.00,ok,0,,
default,mosh,command_loop,8,11,2,df -h,50.580169,2.68,ok,0,,
default,mosh,command_loop,8,12,2,df -h,50.311511,100.00,ok,0,,
default,mosh,command_loop,8,13,2,df -h,51.275113,100.00,ok,0,,
default,mosh,command_loop,8,14,2,df -h,53.240311,0.56,ok,0,,
default,mosh,command_loop,8,15,2,df -h,50.283731,100.00,ok,0,,
default,mosh,command_loop,8,16,2,df -h,52.334842,2.68,ok,0,,
default,mosh,command_loop,8,17,2,df -h,51.020636,100.00,ok,0,,
default,mosh,command_loop,8,18,2,df -h,50.347041,100.00,ok,0,,
default,mosh,command_loop,8,19,2,df -h,53.401546,0.56,ok,0,,
