scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,2,93,4,git status,376.053912,100.00,0,ok,0,,
default,ssh3,command_loop,2,94,4,git status,670.158453,100.00,0,ok,0,,
default,ssh3,command_loop,2,95,4,git status,378.006752,100.00,0,ok,0,,
default,ssh3,command_loop,2,96,4,git status,302.749175,100.00,0,ok,0,,
default,ssh3,command_loop,2,97,4,git status,672.809168,100.00,0,ok,0,,
default,ssh3,command_loop,2,98,4,git status,317.892064,100.00,0,ok,0,,
default,ssh3,command_loop,2,99,4,git status,316.340741,100.00,0,ok,0,,
default,ssh3,command_loop,2,100,4,git status,391.134433,100.00,0,ok,0,,
default,ssh3,command_loop,3,1,4,git status,230.636738,100.00,0,ok,1,,
default,ssh3,command_loop,3,2,4,git status,50.357294,100.00,0,ok,1,,
default,ssh3,command_loop,3,3,4,git status,264.514351,100.00,0,ok,1,,
default,ssh3,command_loop,3,4,4,git status,84.271082,100.00,0,ok,0,,
default,ssh3,command_loop,3,5,4,git status,237.930983,100.00,0,ok,0,,
default,ssh3,command_loop,3,6,4,git status,50.901696,100.00,0,ok,0,,
default,ssh3,command_loop,3,7,4,git status,233.749823,100.00,0,ok,0,,
default,ssh3,command_loop,3,8,4,git status,54.462291,100.00,0,ok,0,,
default,ssh3,command_loop,3,9,4,git status,354.441702,100.00,0,ok,0,,
default,ssh3,command_loop,3,10,4,git status,50.254863,100.00,0,ok,0,,
default,ssh3,command_loop,3,11,4,git status,324.851625,100.00,0,ok,0,,
default,ssh3,command_loop,3,12,4,git status,50.171469,100.00,0,ok,0,,
default,ssh3,command_loop,3,13,4,git status,234.565009,100.00,0,ok,0,,
default,ssh3,command_loop,3,14,4,git status,140.525217,100.00,0,ok,0,,
default,ssh3,command_loop,3,15,4,git status,201.954419,100.00,0,ok,0,,
default,ssh3,command_loop,3,16,4,git status,104.262223,100.00,0,ok,0,,
default,ssh3,command_loop,3,17,4,git status,181.515022,100.00,0,ok,0,,
default,ssh3,command_loop,3,18,4,git status,137.244244,100.00,0,ok,0,,
default,ssh3,command_loop,3,19,4,git status,251.000108,100.00,0,ok,0,,
default,ssh3,command_loop,3,20,4,git status,50.488406,100.00,0,ok,0,,
default,ssh3,command_loop,3,21,4,git status,238.596720,100.00,0,ok,0,,
default,ssh3,command_loop,3,22,4,git status,106.995670,100.00,0,ok,0,,
default,ssh3,command_loop,3,23,4,git status,183.402271,100.00,0,ok,0,,
default,ssh3,command_loop,3,24,4,git status,94.568987,100.00,0,ok,0,,
default,ssh3,command_loop,3,25,4,git status,188.359269,100.00,0,ok,0,,
default,ssh3,command_loop,3,26,4,git status,100.588749,100.00,0,ok,0,,
