protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,2,95,34.379848,ok,,
ssh,vim,2,96,30.399085,ok,,
ssh,vim,2,97,70.800403,ok,,
ssh,vim,2,98,26.972058,ok,,
ssh,vim,2,99,32.116238,ok,,
ssh,vim,2,100,48.997007,ok,,
ssh,vim,3,1,22.090409,ok,,
ssh,vim,3,2,26.368781,ok,,
ssh,vim,3,3,45.851804,ok,,
ssh,vim,3,4,57.840778,ok,,
ssh,vim,3,5,56.864231,ok,,
ssh,vim,3,6,35.686314,ok,,
ssh,vim,3,7,31.072242,ok,,
ssh,vim,3,8,30.652098,ok,,
ssh,vim,3,9,41.076232,ok,,
ssh,vim,3,10,24.859200,ok,,
ssh,vim,3,11,38.449217,ok,,
ssh,vim,3,12,40.890827,ok,,
ssh,vim,3,13,33.291113,ok,,
ssh,vim,3,14,66.858240,ok,,
ssh,vim,3,15,31.201981,ok,,
ssh,vim,3,16,25.723045,ok,,
ssh,vim,3,17,26.296319,ok,,
ssh,vim,3,18,15.929664,ok,,
ssh,vim,3,19,34.989858,ok,,
ssh,vim,3,20,43.048439,ok,,
ssh,vim,3,21,31.342776,ok,,
ssh,vim,3,22,25.246679,ok,,
ssh,vim,3,23,26.099246,ok,,
ssh,vim,3,24,33.498944,ok,,
ssh,vim,3,25,62.266796,ok,,
ssh,vim,3,26,37.112210,ok,,
ssh,vim,3,27,26.891091,ok,,
ssh,vim,3,28,38.148535,ok,,
ssh,vim,3,29,24.478667,ok,,
ssh,vim,3,30,36.300254,ok,,
ssh,vim,3,31,26.007802,ok,,
ssh,vim,3,32,24.630202,ok,,
ssh,vim,3,33,49.590365,ok,,
ssh,vim,3,34,34.271308,ok,,
ssh,vim,3,35,57.858945,ok,,
ssh,vim,3,36,32.866578,ok,,
ssh,vim,3,37,27.311865,ok,,
ssh,vim,3,38,122.222484,ok,,
ssh,vim,3,39,62.230038,ok,,
ssh,vim,3,40,53.986737,ok,,
ssh,vim,3,41,44.358446,ok,,
ssh,vim,3,42,35.072134,ok,,
ssh,vim,3,43,28.303598,ok,,
ssh,vim,3,44,26.146856,ok,,
ssh,vim,3,45,73.350093,ok,,
ssh,vim,3,46,38.355793,ok,,
