protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,3,90,240.165885,ok,,
ssh,interactive_shell,3,91,251.376604,ok,,
ssh,interactive_shell,3,92,275.772165,ok,,
ssh,interactive_shell,3,93,221.086129,ok,,
ssh,interactive_shell,3,94,515.853197,ok,,
ssh,interactive_shell,3,95,199.496962,ok,,
ssh,interactive_shell,3,96,666.737389,ok,,
ssh,interactive_shell,3,97,296.427004,ok,,
ssh,interactive_shell,3,98,231.464706,ok,,
ssh,interactive_shell,3,99,331.476065,ok,,
ssh,interactive_shell,3,100,233.162900,ok,,
ssh,vim,1,1,230.144077,ok,,
ssh,vim,1,2,230.414243,ok,,
ssh,vim,1,3,550.220636,ok,,
ssh,vim,1,4,186.367394,ok,,
ssh,vim,1,5,242.239273,ok,,
ssh,vim,1,6,200.740691,ok,,
ssh,vim,1,7,228.875212,ok,,
ssh,vim,1,8,235.994416,ok,,
ssh,vim,1,9,233.955427,ok,,
ssh,vim,1,10,948.602124,ok,,
ssh,vim,1,11,245.752033,ok,,
ssh,vim,1,12,207.570433,ok,,
ssh,vim,1,13,220.375867,ok,,
ssh,vim,1,14,197.204541,ok,,
ssh,vim,1,15,221.304288,ok,,
ssh,vim,1,16,232.340102,ok,,
ssh,vim,1,17,245.853291,ok,,
ssh,vim,1,18,289.355253,ok,,
ssh,vim,1,19,261.968078,ok,,
ssh,vim,1,20,221.530805,ok,,
ssh,vim,1,21,492.707985,ok,,
ssh,vim,1,22,193.901726,ok,,
ssh,vim,1,23,229.068489,ok,,
ssh,vim,1,24,262.070133,ok,,
ssh,vim,1,25,290.304914,ok,,
ssh,vim,1,26,488.458191,ok,,
ssh,vim,1,27,351.388433,ok,,
ssh,vim,1,28,250.936802,ok,,
ssh,vim,1,29,266.936886,ok,,
ssh,vim,1,30,464.825368,ok,,
ssh,vim,1,31,390.905156,ok,,
ssh,vim,1,32,630.613608,ok,,
ssh,vim,1,33,420.218894,ok,,
ssh,vim,1,34,363.936776,ok,,
ssh,vim,1,35,261.538395,ok,,
ssh,vim,1,36,248.729608,ok,,
ssh,vim,1,37,323.264670,ok,,
ssh,vim,1,38,232.802672,ok,,
ssh,vim,1,39,247.948538,ok,,
ssh,vim,1,40,235.193882,ok,,
ssh,vim,1,41,267.241736,ok,,
ssh,vim,1,42,221.832766,ok,,
ssh,vim,1,43,566.119938,ok,,
ssh,vim,1,44,239.715414,ok,,
ssh,vim,1,45,225.068174,ok,,
ssh,vim,1,46,297.351359,ok,,
ssh,vim,1,47,297.485635,ok,,
ssh,vim,1,48,221.274343,ok,,
ssh,vim,1,49,270.007036,ok,,
ssh,vim,1,50,324.447478,ok,,
ssh,vim,1,51,255.171761,ok,,
