scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,5,34,2,df -h,162.446838,ok,0,,
medium,mosh,command_loop,5,35,2,df -h,157.601718,ok,0,,
medium,mosh,command_loop,5,36,2,df -h,154.455693,ok,0,,
medium,mosh,command_loop,5,37,2,df -h,158.791106,ok,0,,
medium,mosh,command_loop,5,38,2,df -h,167.191163,ok,0,,
medium,mosh,command_loop,5,39,2,df -h,162.546582,ok,0,,
medium,mosh,command_loop,5,40,2,df -h,160.926865,ok,0,,
medium,mosh,command_loop,5,41,2,df -h,163.661599,ok,0,,
medium,mosh,command_loop,5,42,2,df -h,167.986063,ok,0,,
medium,mosh,command_loop,5,43,2,df -h,159.286156,ok,0,,
medium,mosh,command_loop,5,44,2,df -h,161.790917,ok,0,,
medium,mosh,command_loop,5,45,2,df -h,159.267444,ok,0,,
medium,mosh,command_loop,5,46,2,df -h,159.336193,ok,0,,
medium,mosh,command_loop,5,47,2,df -h,158.350351,ok,0,,
medium,mosh,command_loop,5,48,2,df -h,167.018809,ok,0,,
medium,mosh,command_loop,5,49,2,df -h,152.333865,ok,0,,
medium,mosh,command_loop,5,50,2,df -h,145.808062,ok,0,,
medium,mosh,command_loop,6,1,2,df -h,163.100296,ok,1,,
medium,mosh,command_loop,6,2,2,df -h,159.243289,ok,1,,
medium,mosh,command_loop,6,3,2,df -h,162.228147,ok,1,,
medium,mosh,command_loop,6,4,2,df -h,156.112633,ok,0,,
medium,mosh,command_loop,6,5,2,df -h,159.438226,ok,0,,
medium,mosh,command_loop,6,6,2,df -h,170.400077,ok,0,,
medium,mosh,command_loop,6,7,2,df -h,162.155265,ok,0,,
medium,mosh,command_loop,6,8,2,df -h,153.042749,ok,0,,
medium,mosh,command_loop,6,9,2,df -h,158.750802,ok,0,,
medium,mosh,command_loop,6,10,2,df -h,161.575882,ok,0,,
medium,mosh,command_loop,6,11,2,df -h,165.343829,ok,0,,
medium,mosh,command_loop,6,12,2,df -h,159.241685,ok,0,,
medium,mosh,command_loop,6,13,2,df -h,170.274927,ok,0,,
medium,mosh,command_loop,6,14,2,df -h,162.585106,ok,0,,
medium,mosh,command_loop,6,15,2,df -h,167.408482,ok,0,,
medium,mosh,command_loop,6,16,2,df -h,165.103448,ok,0,,
medium,mosh,command_loop,6,17,2,df -h,164.968750,ok,0,,
medium,mosh,command_loop,6,18,2,df -h,164.633919,ok,0,,
medium,mosh,command_loop,6,19,2,df -h,161.408208,ok,0,,
medium,mosh,command_loop,6,20,2,df -h,159.455578,ok,0,,
medium,mosh,command_loop,6,21,2,df -h,156.866830,ok,0,,
medium,mosh,command_loop,6,22,2,df -h,153.848000,ok,0,,
medium,mosh,command_loop,6,23,2,df -h,160.796999,ok,0,,
medium,mosh,command_loop,6,24,2,df -h,152.664998,ok,0,,
medium,mosh,command_loop,6,25,2,df -h,162.601659,ok,0,,
medium,mosh,command_loop,6,26,2,df -h,163.915471,ok,0,,
medium,mosh,command_loop,6,27,2,df -h,161.583474,ok,0,,
medium,mosh,command_loop,6,28,2,df -h,147.373993,ok,0,,
medium,mosh,command_loop,6,29,2,df -h,155.074489,ok,0,,
medium,mosh,command_loop,6,30,2,df -h,167.499947,ok,0,,
medium,mosh,command_loop,6,31,2,df -h,162.277493,ok,0,,
medium,mosh,command_loop,6,32,2,df -h,152.170014,ok,0,,
medium,mosh,command_loop,6,33,2,df -h,157.736772,ok,0,,
medium,mosh,command_loop,6,34,2,df -h,159.645254,ok,0,,
medium,mosh,command_loop,6,35,2,df -h,157.072369,ok,0,,
medium,mosh,command_loop,6,36,2,df -h,160.268001,ok,0,,
medium,mosh,command_loop,6,37,2,df -h,166.070618,ok,0,,
medium,mosh,command_loop,6,38,2,df -h,149.474514,ok,0,,
medium,mosh,command_loop,6,39,2,df -h,162.474477,ok,0,,
medium,mosh,command_loop,6,40,2,df -h,160.941116,ok,0,,
medium,mosh,command_loop,6,41,2,df -h,158.067306,ok,0,,
medium,mosh,command_loop,6,42,2,df -h,167.255489,ok,0,,
medium,mosh,command_loop,6,43,2,df -h,163.282792,ok,0,,
medium,mosh,command_loop,6,44,2,df -h,146.925354,ok,0,,
medium,mosh,command_loop,6,45,2,df -h,166.391433,ok,0,,
medium,mosh,command_loop,6,46,2,df -h,151.335276,ok,0,,
medium,mosh,command_loop,6,47,2,df -h,164.108839,ok,0,,
medium,mosh,command_loop,6,48,2,df -h,160.809041,ok,0,,
medium,mosh,command_loop,6,49,2,df -h,160.976094,ok,0,,
medium,mosh,command_loop,6,50,2,df -h,157.936305,ok,0,,
medium,mosh,command_loop,7,1,2,df -h,153.023142,ok,1,,
medium,mosh,command_loop,7,2,2,df -h,148.962836,ok,1,,
medium,mosh,command_loop,7,3,2,df -h,170.912703,ok,1,,
medium,mosh,command_loop,7,4,2,df -h,158.159218,ok,0,,
medium,mosh,command_loop,7,5,2,df -h,160.826976,ok,0,,
medium,mosh,command_loop,7,6,2,df -h,149.245461,ok,0,,
medium,mosh,command_loop,7,7,2,df -h,157.051241,ok,0,,
medium,mosh,command_loop,7,8,2,df -h,159.314060,ok,0,,
medium,mosh,command_loop,7,9,2,df -h,160.080298,ok,0,,
medium,mosh,command_loop,7,10,2,df -h,165.458283,ok,0,,
medium,mosh,command_loop,7,11,2,df -h,154.064055,ok,0,,
medium,mosh,command_loop,7,12,2,df -h,162.516927,ok,0,,
medium,mosh,command_loop,7,13,2,df -h,167.671084,ok,0,,
medium,mosh,command_loop,7,14,2,df -h,166.595950,ok,0,,
medium,mosh,command_loop,7,15,2,df -h,160.686016,ok,0,,
medium,mosh,command_loop,7,16,2,df -h,151.979176,ok,0,,
medium,mosh,command_loop,7,17,2,df -h,161.532393,ok,0,,
medium,mosh,command_loop,7,18,2,df -h,157.320112,ok,0,,
medium,mosh,command_loop,7,19,2,df -h,172.700613,ok,0,,
medium,mosh,command_loop,7,20,2,df -h,167.412879,ok,0,,
medium,mosh,command_loop,7,21,2,df -h,164.636181,ok,0,,
medium,mosh,command_loop,7,22,2,df -h,168.867010,ok,0,,
medium,mosh,command_loop,7,23,2,df -h,172.188613,ok,0,,
medium,mosh,command_loop,7,24,2,df -h,154.115134,ok,0,,
medium,mosh,command_loop,7,25,2,df -h,160.624207,ok,0,,
medium,mosh,command_loop,7,26,2,df -h,166.019605,ok,0,,
medium,mosh,command_loop,7,27,2,df -h,172.561347,ok,0,,
medium,mosh,command_loop,7,28,2,df -h,160.860063,ok,0,,
medium,mosh,command_loop,7,29,2,df -h,158.950668,ok,0,,
medium,mosh,command_loop,7,30,2,df -h,163.307142,ok,0,,
